,DATE,ID,STOCK,SECTOR,TYPE,SCORE,TIME,1MReturn,3MReturn,6MReturn,12MReturn
7105,2004-02-18,FNKNQ2-R,OGE,Utilities,MERGED,0.12051984,10:01:55.722,0.0521212744003239,-0.0462147434341282,0.0482170025946249,0.1164763161322569
208,2004-02-18,R85V3M-R,GFF,Producer Manufacturing,MERGED,0.82447838,10:01:55.714,-0.0589010038964847,-0.0404394049774644,-0.1217582446371694,0.0232971898354851
1496,2004-02-18,WDHHDK-R,CBT,Process Industries,MERGED,0.42770518,10:01:55.718,0.0024477399731523,0.0278223353255076,0.156595795967675,0.0555347296395719
6875,2004-02-18,V6ZV2J-R,SYNA,Electronic Technology,MERGED,0.14877779,10:01:55.721,-0.1583333015441894,-0.0805555979410807,-0.0583333174387613,0.2227777640024821
6553,2004-02-18,V3QSBP-R,AROPQ,Retail Trade,MERGED,0.16753419,10:01:55.721,-0.0022752091276402,0.0046928591260703,0.3724403096313006,0.3037543330723443
6852,2004-02-18,VV9692-R,SRDX,Health Technology,MERGED,0.19398935,10:01:55.721,-0.0971962598496955,0.0299066031965202,0.1261682621994778,0.472429943484546
6576,2004-02-18,JXMLY8-R,ADSK,Technology Services,MERGED,0.17599747,10:01:55.721,0.0650887213865266,0.2471208025281317,0.4039642666030359,1.1440481159097853
13253,2004-02-18,,MRO,,,,,0.0445420961034728,-0.0272738413593001,0.0353667653909192,0.3516007432388949
6829,2004-02-18,MFY5WH-R,SGMS,Consumer Services,MERGED,0.1525989,10:01:55.721,0.0576351347446051,0.054070104072331,0.016042808020656,0.5733808474317148
6599,2004-02-18,F1DNTM-R,RJF,Finance,MERGED,0.15869773,10:01:55.721,-0.0713557140463301,-0.0405685199159194,-0.1051287888329157,0.1829508177727752
6806,2004-02-18,FWJSXX-R,AYI,Producer Manufacturing,MERGED,0.16333262,10:01:55.721,-0.0820772543693178,-0.0277557018655668,-0.0922980924699063,0.1367834344448174
231,2004-02-18,K14T6R-R,HUBB,Producer Manufacturing,MERGED,0.84627653,10:01:55.714,0.0274078379744675,0.0867065654937448,0.1579082218261051,0.3662565558974539
6622,2004-02-18,QDYDQ7-R,JLL,Finance,MERGED,0.18194511,10:01:55.721,0.0344539821827388,-0.0310919213773647,0.3184875199982984,0.732353663167966
6783,2004-02-18,SYFH4M-R,SFD,Consumer Non-Durables,MERGED,0.17291379,10:01:55.721,0.0080000305175781,0.1136000061035156,-0.0463999938964843,0.3336000061035156
6645,2004-02-18,J994MP-R,TGT,Retail Trade,MERGED,0.2236615,10:01:55.721,0.0614798372286325,0.0270045247509133,0.0466726877189116,0.2049519881926576
1542,2004-02-18,VLCYJX-R,SNBR,Consumer Durables,MERGED,0.61060243,10:01:55.715,0.0425532085953353,-0.0377358707272442,-0.3946206336379119,-0.1947009398305392
6760,2004-02-18,CYB1M0-R,AMGN,Health Technology,MERGED,0.1647919,10:01:55.721,-0.0452558862490708,-0.1268727633193022,-0.1064295667690558,-0.0324593027088357
13207,2004-02-18,,LUMN,,,,,0.0026719340464578,0.0235391674355782,0.0993916064616715,0.1662334657161061
6737,2004-02-18,FPQ8MH-R,RCI,Communications,MERGED,0.11669847,10:01:55.722,-0.0555555225783375,-0.1068782402059994,-0.0424022482472773,0.4473057080539892
13230,2004-02-18,,NFG,,,,,-0.0359073729367977,-0.0333273765005151,0.040401277695217,0.1597226737432283
6668,2004-02-18,MQ119X-R,ADM,Process Industries,MERGED,0.19513893,10:01:55.721,-0.0375223558334075,-0.0492250971390005,-0.0837532270434716,0.4341568795368591
6714,2004-02-18,MZZGF8-R,CP,Transportation,MERGED,0.22237488,10:01:55.721,-0.029050292873894,-0.1112851794464535,0.0366946978091571,0.4266805708593195
13184,2004-02-18,,CR,,,,,0.0084756445456018,-0.0721524763929779,-0.1540719066005668,-0.0628215810281193
6047,2004-02-18,HF6097-R,MSM,Distribution Services,MERGED,0.2441112,10:01:55.720,0.001373236808717,-0.0404621470029336,0.0447435227657632,0.1236526262005775
1565,2004-02-18,CTYNJ1-R,GE,Producer Manufacturing,MERGED,0.61735298,10:01:55.715,-0.0562598622902557,-0.0651689585137318,0.0130873378240626,0.1221118484697541
6530,2004-02-18,BFSY5M-R,LUV,Transportation,MERGED,0.05382898,10:01:55.722,-0.0835121051339009,0.0071224764101634,-0.0020259438515504,-0.0460599542575475
6369,2004-02-18,CYB6Y5-R,KO,Consumer Non-Durables,MERGED,0.19421551,10:01:55.721,-0.0381161143567474,-0.0173251157593191,-0.1215378221529854,-0.1429391338288975
7082,2004-02-18,XF43NV-R,WAB,Producer Manufacturing,MERGED,0.13924076,10:01:55.721,-0.0976917080281542,0.0154999109534277,0.089168714654568,0.1274849676147733
6392,2004-02-18,TP3L3G-R,POLY,Electronic Technology,MERGED,0.18093703,10:01:55.721,-0.1935859210239255,-0.1292122951707782,-0.1373574717227796,-0.1543561306623338
7059,2004-02-18,FS32CR-R,FAST,Distribution Services,MERGED,0.1352596,10:01:55.721,-0.0195202130938047,0.0117931991446325,0.2421720771941853,0.1835022108160985
6415,2004-02-18,V4QL2L-R,DIOD,Electronic Technology,MERGED,,10:01:55.722,-0.1086680919157745,-0.1031712079961537,-0.1298097507471398,0.061733585720314
7036,2004-02-18,H7HT7W-R,TPC,Industrial Services,MERGED,0.12814028,10:01:55.721,0.4629493742307614,-0.0682318693558713,0.0660307870864383,0.1041819539903934
13138,2004-02-18,,THX,,,,,-0.0226757161207728,-0.1791383195436203,-0.3333332972912188,-0.3945577848804771
1588,2004-02-18,TMVLRW-R,CSL,Producer Manufacturing,MERGED,0.62692498,10:01:55.715,-0.0223764953607517,-0.0324567553611674,0.0944079849286421,0.2182461028960166
7013,2004-02-18,HJMLL8-R,CALM,Consumer Non-Durables,MERGED,0.13151866,10:01:55.721,-0.015860380638187,-0.4397935929485624,-0.4208158909156477,-0.4922451823745836
13299,2004-02-18,,FWRD,,,,,-0.0372503151601907,-0.0760141649540626,0.1756513491691391,0.265899589751093
6438,2004-02-18,CPCW2Z-R,CMI,Producer Manufacturing,MERGED,0.19092561,10:01:55.721,0.0830109724116811,0.114547523995365,0.3084444495786872,0.4162519963380013
1473,2004-02-18,NL5NGR-R,CBRL,Consumer Services,MERGED,0.63036687,10:01:55.715,-0.0577115850016163,-0.1319627230548632,-0.2045632267451025,0.0747928299597745
6990,2004-02-18,DJBQ39-R,CPRT,Commercial Services,MERGED,0.14360087,10:01:55.721,0.15258206187958,0.025821514264594,0.2928403464210575,0.3562206202285505
6461,2004-02-18,BQWWY7-R,KMB,Consumer Non-Durables,MERGED,0.18645151,10:01:55.721,0.0224315262189783,0.0459354681644256,0.0814996606434986,0.1302734278941207
6967,2004-02-18,S25KPP-R,HVT,Retail Trade,MERGED,0.1060703,10:01:55.722,-0.0083027134280389,-0.1972965449299594,-0.2170188280981028,-0.2175204250739517
13161,2004-02-18,,RAD,,,,,-0.0620567359097329,-0.1737589146564317,-0.1843971851863675,-0.3723404154583974
6484,2004-02-18,K38HHD-R,MAR,Consumer Services,MERGED,0.18931924,10:01:55.721,-0.0427467904081151,0.0821912627049349,0.0685273433669913,0.4596407990072526
6944,2004-02-18,CP777M-R,MANT,Technology Services,MERGED,0.1496525,10:01:55.721,-0.1050123572971469,0.1933172513168634,-0.3226732887755231,-0.0372316743868469
6507,2004-02-18,NDN5DT-R,ADS,Technology Services,MERGED,0.1954113,10:01:55.721,0.0791095697443845,0.2284245750846616,0.2756846771411087,0.3455478943323313
6921,2004-02-18,FPP9SL-R,JWN,Retail Trade,MERGED,0.15589894,10:01:55.721,-0.0712021836154175,-0.0899508668858068,0.0043257582245481,0.3102448025400796
13276,2004-02-18,,NSP,,,,,0.0553359352374226,-0.038207968549533,-0.3412388953822389,-0.0902503213124811
6898,2004-02-18,Q4Z798-R,CYH,Health Services,MERGED,0.15482507,10:01:55.721,-0.0071325957459241,-0.1080599087245541,-0.1273180749420149,0.1044936523525041
6024,2004-02-18,VK6DVM-R,LNCR,Health Services,MERGED,0.23789217,10:01:55.720,-0.0083344050337938,0.1125362535932541,0.0330250077098222,0.2654700496565758
7519,2004-02-18,WM5BXP-R,CTRA,Energy Minerals,MERGED,0.54240986,10:01:55.716,-0.0236966666684585,0.1348946974294851,0.2448429774901879,0.6825131127597891
6001,2004-02-18,FPQK4R-R,ROG,Process Industries,MERGED,0.23335957,10:01:55.721,-0.0488211862922706,0.1069241182557592,-0.1160200505647444,-0.1460924278434808
5517,2004-02-18,B4PGFJ-R,DXC,Technology Services,MERGED,0.09535006,10:01:55.722,-0.0155512639289189,-0.006361830631689,0.0518383052154278,0.0746937381822187
8117,2004-02-18,,PBT,,,,,0.0713899917938702,0.0472918049782705,0.3059632429109113,0.871986959745188
5540,2004-02-18,PC4Y29-R,CCMP,Electronic Technology,MERGED,0.40490633,10:01:55.718,-0.0448032848474429,-0.3534227687012485,-0.2290198017721968,-0.2579029778970108
8094,2004-02-18,,INT,,,,,-0.0178589421577557,0.2153280137655565,0.0672477063251915,0.6649756271151316
13529,2004-02-18,,AVY,,,,,0.024986014561289,-0.0069781402307389,0.0045305506810956,0.0016965892763974
8071,2004-02-18,,STGW,,,,,0.0924896687676061,-0.1828929930329026,-0.2858136012721788,-0.2461751438346376
12862,2004-02-18,,PSA,,,,,0.0166911581695286,-0.12036740584221,0.044723059447222,0.211699326766479
5563,2004-02-18,VCNXSP-R,YUM,Consumer Services,MERGED,0.30476017,10:01:55.720,0.0540006826649759,0.0353416216738576,0.0903083611560524,0.3723547378842745
8048,2004-02-18,,EVRG,,,,,0.075859508667033,-0.0108259571425586,0.0983561266546066,0.2803581714237963
5586,2004-02-18,H1PMLS-R,CL,Consumer Non-Durables,MERGED,0.28258526,10:01:55.720,-0.0090091642515861,0.0160469961619801,-0.052562074097282,-0.023263935667476
5609,2004-02-18,WPKF66-R,BBY,Retail Trade,MERGED,0.27973122,10:01:55.720,-0.1060324304914985,-0.0333953786787331,-0.1006571370022952,0.0164806018111095
8025,2004-02-18,,LMT,,,,,-0.0826796851173007,-0.0295073307654758,0.1142446739813213,0.2356784408625034
1749,2004-02-18,FBCHQC-R,BBWI,Retail Trade,MERGED,0.60060219,10:01:55.716,-0.0001053691105467,0.017647690841127,0.0639557797509603,0.3414189701569314
8002,2004-02-18,,KRO,,,,,0.1156460755300638,0.0861358961513193,0.199006032599699,0.6752949439830028
12885,2004-02-18,,WMK,,,,,-0.0011960164765733,-0.0016953003388027,0.0269605049993756,0.2068753343786381
13506,2004-02-18,,EMR,,,,,-0.0333069239004833,-0.0936730201160579,-0.0058658777945797,0.0785390433911353
5632,2004-02-18,WM5QN1-R,HAE,Health Technology,MERGED,0.35628535,10:01:55.719,0.12274493304444,-0.0650866686520544,0.0771135574770426,0.3792006030109255
7956,2004-02-18,,ROH,,,,,-0.079646017699115,-0.0088495575221238,-0.0088495575221238,-0.0088495575221238
5655,2004-02-18,MPXJMM-R,DIS,Consumer Services,MERGED,0.28100296,10:01:55.720,-0.0366901609608651,-0.1448893587609693,-0.1666040923180322,0.0977037447264732
9520,2004-02-18,,GHC,,,,,-0.0170206739747146,0.0080041937991745,-0.0043695533825199,0.0207324871238344
5678,2004-02-18,PSRH1X-R,LAD,Retail Trade,MERGED,0.38738618,10:01:55.718,0.0415139007825283,-0.1147660359759399,-0.1713366245394008,0.0970581125013601
300,2004-02-18,BYKL46-R,LII,Producer Manufacturing,MERGED,0.78277476,10:01:55.714,0.0183487549334653,-0.139054196713979,-0.0580856645057063,0.2036488358705377
1243,2004-02-18,LRHPJW-R,MTH,Consumer Durables,MERGED,0.66164768,10:01:55.715,0.0345308182605341,-0.1268448990401219,-0.0687831030687439,0.9891395324058588
5379,2004-02-18,WC6WWD-R,DRQ,Industrial Services,MERGED,0.30466305,10:01:55.720,-0.116605928051748,-0.1566891444553045,-0.0150962530973317,0.6647579940847367
8301,2004-02-18,,MFA,,,,,0.002857504686182,-0.1507086558717224,-0.1108931371942822,-0.1160987753598581
1795,2004-02-18,HVQ2KJ-R,SRCL,Industrial Services,MERGED,0.57381183,10:01:55.716,-0.0028955407252674,-0.0471561292916529,-0.042192288835789,-0.0568769407815372
8278,2004-02-18,,AME,,,,,-0.0431654187117222,0.0393062228349101,0.1683250250860389,0.5167340678788831
12816,2004-02-18,,VVC,,,,,0.1057692484037417,-0.096153815293452,-0.1442307515962582,-0.1538461273943874
1220,2004-02-18,RVBG4M-R,LCII,Producer Manufacturing,MERGED,0.65551076,10:01:55.715,-0.0064645502463197,0.018549716068696,-0.0337268950872802,0.0680156001754493
5402,2004-02-18,KFMMZS-R,EL,Consumer Non-Durables,MERGED,0.29798469,10:01:55.720,0.0399326903309689,0.052201405221079,0.0170795853948738,0.0771916068492936
8255,2004-02-18,,WWW,,,,,-0.0082429378637084,0.1202086961035971,0.0314030827966835,0.4678444816388209
13552,2004-02-18,,LNT,,,,,0.0011407097817367,-0.0769165725155951,0.0060854365516359,0.07162441785485
5425,2004-02-18,MS57L1-R,HPQ,Electronic Technology,MERGED,0.29327477,10:01:55.720,-0.0578798899239499,-0.153500658771185,-0.2489199012981551,-0.0928058865663021
8232,2004-02-18,,FLO,,,,,-0.0398660349332764,-0.1523845964184532,-0.0214361300008366,0.1245266390522309
5448,2004-02-18,T7HRLL-R,BLIAQ,Retail Trade,MERGED,0.31865777,10:01:55.720,0.1161211563745458,-0.0518837907654228,-0.2225949819507661,-0.0753325971795359
8209,2004-02-18,,UBA,,,,,0.0587839885289504,-0.1016344189461074,0.0242760399936227,0.1313768360437418
12839,2004-02-18,,IEP,,,,,-0.0704228019998867,0.0287814317027097,0.2682179012748665,0.8364971305525256
8186,2004-02-18,,PRMW,,,,,0.0174458384860636,0.0830424505982398,-0.0038382269793249,-0.1423588298675867
5471,2004-02-18,V75BKP-R,DOV,Producer Manufacturing,MERGED,0.29554158,10:01:55.720,-0.0492195775367308,-0.0939334628135991,-0.0533644527952016,-0.0551407131057835
162,2004-02-18,W3DV77-R,AXL,Producer Manufacturing,MERGED,0.86115825,10:01:55.714,-0.0838953131420796,-0.1493136997483983,-0.1524610252754533,-0.3221339192434445
8163,2004-02-18,,XEL,,,,,0.0353478808266256,-0.0862425675317064,0.0208002416253242,0.0664088819193017
5494,2004-02-18,VPSN43-R,EAT,Consumer Services,MERGED,0.30322046,10:01:55.720,0.0114442605375946,-0.0196186011703209,-0.1760219073614519,0.0217983182088442
1772,2004-02-18,GRSDSK-R,AEE,Utilities,MERGED,0.66722083,10:01:55.715,0.0177312700258436,-0.0846956617812413,0.0199384072918165,0.158470853947888
8140,2004-02-18,,GATX,,,,,-0.0764238593199148,-0.0117771277852052,0.1089758608323708,0.2881197711380907
13575,2004-02-18,,USNA,,,,,-0.0468481081013957,-0.1133310657150904,0.0137788359996244,0.467102967454641
7933,2004-02-18,,DRI,,,,,0.0801779025246293,-0.0326860929761883,-0.1063053820004648,0.2129079747640765
1289,2004-02-18,R4M2WP-R,ROK,Producer Manufacturing,MERGED,0.65011793,10:01:55.715,0.0043939941333713,0.0141700970709928,0.2135363183344892,0.9119037007931464
7703,2004-02-18,,KBH,,,,,0.1274787495157225,-0.0922057271246061,-0.0133031466723732,0.6818909376855894
277,2004-02-18,MMMNG3-R,HGTXU,Miscellaneous,MERGED,0.80392975,10:01:55.714,0.0421486525004917,0.1047315372026019,0.3114647525067813,0.621074493525124
1335,2004-02-18,BRWC0T-R,INGR,Process Industries,MERGED,0.65397849,10:01:55.715,0.0293344235274748,0.1610964619040256,0.209305820161083,0.5154933241143056
5885,2004-02-18,C5CHD4-R,IIVI,Electronic Technology,MERGED,0.30033697,10:01:55.720,-0.1358348586754841,-0.0532833056893025,0.3467166943106974,0.4525328194585348
7680,2004-02-18,,FDX,,,,,0.0486555337601972,0.0450137656231821,0.1563678517956276,0.4217627923257984
5908,2004-02-18,KPFMHW-R,UPS,Transportation,MERGED,0.25240729,10:01:55.720,-0.0164997787157674,-0.016645977275129,0.0088409517702782,0.1059931609797104
7657,2004-02-18,,SAIA,,,,,0.0377180206334919,0.0226308123800951,0.1739745387848341,0.009429437713232
185,2004-02-18,J06Y9S-R,BRO,Finance,MERGED,0.85235554,10:01:55.714,0.0461240961883355,0.0545397587443868,0.1754074179422451,0.2994585057834657
7634,2004-02-18,,CTS,,,,,-0.0724040195825818,-0.3001998754033554,-0.2276251669676651,-0.090979801430413
12977,2004-02-18,,MNRO,,,,,-0.0049180772785979,-0.0372946477368213,-0.0983601619669329,0.0811477961566645
5931,2004-02-18,D41032-R,CJREF,Consumer Services,MERGED,0.24599453,10:01:55.720,-0.0675680089277027,-0.1306311687802691,-0.1890510155915067,0.0223787335850151
7611,2004-02-18,,DD,,,,,-0.0970111255198493,-0.1340795954530163,-0.0531836639222979,0.2723574039860057
5954,2004-02-18,NT2TYR-R,UFPI,Non-Energy Minerals,MERGED,0.39485257,10:01:55.718,0.045047756881505,-0.1188498028369968,0.0576807384417936,0.2816129606194528
7588,2004-02-18,,LAWS,,,,,-0.0344051377358731,0.107742994030225,0.2279970348269974,0.5577847056720422
1680,2004-02-18,FGVZR8-R,OFC,Finance,MERGED,0.60245494,10:01:55.716,-0.0053361062064116,-0.0633705640754223,0.1377033610665815,0.2521161784188064
1358,2004-02-18,WQK5W2-R,SRE,Utilities,MERGED,0.64262075,10:01:55.715,0.0355262114256737,0.0112257338334728,0.1860109777584091,0.3070140728838316
5978,2004-02-18,QLQKDC-R,FISV,Technology Services,MERGED,0.21947287,10:01:55.721,-0.0493157725274226,-0.0462174267153112,-0.1164471565927828,-0.0234959942723398
7565,2004-02-18,KB2QBM-R,ATVI,Consumer Durables,MERGED,0.35857243,10:01:55.719,-0.0289546528543116,0.0063561349238177,-0.0105929729828645,0.5204806053443826
13000,2004-02-18,,BWA,,,,,-0.0745707026059236,-0.1574111528233315,-0.0108929007278244,0.1466757393442862
13414,2004-02-18,,CNQ,,,,,0.1037827151027759,0.1142424093828987,0.3051682172581501,1.1834395046428587
7542,2004-02-18,WPKHB8-R,ACIW,Technology Services,MERGED,0.46619663,10:01:55.717,-0.0835720650211868,-0.0897803755003801,-0.2449856781481721,0.1017192028949617
5862,2004-02-18,JTC04X-R,CVS,Retail Trade,MERGED,0.25470754,10:01:55.720,-0.0622141062544486,0.0805188914159918,0.0881259906765211,0.318105343091803
12908,2004-02-18,,CW,,,,,-0.0628260290733282,-0.0309605506476851,0.1163775303518915,0.1827976033617605
13437,2004-02-18,,WTS,,,,,-0.0420734942888648,0.0134652606725605,0.1031532783563089,0.4495461312757547
1703,2004-02-18,XGFDHN-R,SO,Utilities,MERGED,0.58919998,10:01:55.716,0.0183882255272327,-0.0436633062746585,0.0252931616704635,0.1369015022318959
5701,2004-02-18,GB3Z65-R,ESND,Distribution Services,MERGED,0.26731554,10:01:55.720,0.0030493150953808,-0.0706485951973612,0.0523504580475893,0.1219817083661008
7910,2004-02-18,,CAG,,,,,-0.000377536077963,0.0722612559667087,0.0044118430740893,0.1188929244468329
13483,2004-02-18,,CAE,,,,,-0.116162631125612,-0.2527558172186502,-0.1705419539268665,-0.0402142791749238
5724,2004-02-18,CP789N-R,MPX,Consumer Durables,MERGED,0.26004961,10:01:55.720,0.0387501914930828,0.12112679136989,0.3416945305786574,1.0619193260201274
7887,2004-02-18,,GPN,,,,,-0.016575799883413,0.0485760742479194,-0.0002494059550564,0.2833760696153249
1726,2004-02-18,XKTZWR-R,URBN,Retail Trade,MERGED,0.60645018,10:01:55.715,0.0103685929129255,0.05622116453738,0.3479262198900418,0.978340958332784
7864,2004-02-18,,IPX,,,,,-0.1333333027668477,-0.1538460891862804,0.2666666819499095,0.3846154904224502
5747,2004-02-18,D1QVD9-R,IDR,Consumer Services,MERGED,0.27029852,10:01:55.720,0.0571428015350263,-0.2714285992324868,0.0285714007675131,-0.2428571498081217
7841,2004-02-18,,SEB,,,,,-0.0933912833837338,-0.0397445576336389,0.5611143791394474,2.096443068188251
12931,2004-02-18,,ODP,,,,,0.0136209922283608,-0.0715095917199732,-0.0766173773585595,0.0607263350215371
7818,2004-02-18,,COST,,,,,-0.0118948830133203,-0.0354865212858859,0.1068924856314071,0.22203885079551
5770,2004-02-18,QWV5DL-R,EW,Health Technology,MERGED,0.24794629,10:01:55.720,-0.0566150781709757,0.0502571629081851,0.0305783839716194,0.2673325755910312
13460,2004-02-18,,DVN,,,,,0.0698700947457938,0.0955617371363705,0.198104131807979,0.6080432503264058
1312,2004-02-18,FJ1B1C-R,AJG,Finance,MERGED,0.6443651,10:01:55.715,-0.03869048477308,-0.0826001386552068,-0.0449721573466379,-0.0979941562309451
5793,2004-02-18,VTBLV9-R,MCD,Consumer Services,MERGED,0.26365216,10:01:55.720,0.0358593128984625,-0.046580724865975,-0.021072360350791,0.2173794748952636
7795,2004-02-18,,FDS,,,,,0.0284409773623193,0.0195945194734478,0.131570980977835,0.240515749379103
5816,2004-02-18,RRXTTL-R,ITW,Producer Manufacturing,MERGED,0.26034923,10:01:55.720,-0.0140783622147775,0.0874647993315509,0.1602212130873394,0.1741190975703066
7772,2004-02-18,,WOR,,,,,0.0722072319447545,0.032473865808045,0.1885193474552113,0.2693920046200344
12954,2004-02-18,,HTSI,,,,,-0.0704432734764089,0.004433505220216,-0.0620688851668967,0.175862154499755
5839,2004-02-18,CSMTMQ-R,WMT,Retail Trade,MERGED,0.26239401,10:01:55.720,0.032735448323195,-0.0326210278696089,-0.0412430715980875,-0.0696145725110654
7749,2004-02-18,,SVU,,,,,-0.0368732360298951,0.0339401355244327,-0.0247831130319453,0.120169060413795
7726,2004-02-18,,FINL,,,,,-0.0063456635502352,-0.1041249668366471,-0.2235364841894534,0.1416643706776369
967,2004-02-18,FK8VJJ-R,CRAI,Commercial Services,MERGED,0.71574334,10:01:55.715,-0.1723202309321297,-0.115332541065786,-0.2013568667536884,0.1500678155792399
6691,2004-02-18,TZ2TSL-R,WM,Industrial Services,MERGED,0.17141404,10:01:55.721,0.0188610713180824,-0.0408699039966854,-0.043940955021697,0.0501003114022
10322,2004-02-18,,MYE,,,,,0.0356643774226011,0.1422139698723694,0.084036708499865,0.2130086620889591
2323,2004-02-18,FML4HF-R,RWT,Finance,MERGED,0.542156,10:01:55.716,0.0172708479946802,-0.1540728389425952,0.0109369894316088,0.1238376716557616
2140,2004-02-18,HTP7VN-R,RRX,Producer Manufacturing,MERGED,0.5618509,10:01:55.716,0.0120186773620921,-0.0426992539959223,0.0598591651247483,0.502884370446053
10368,2004-02-18,,POOL,,,,,0.0864696449463157,0.2152410577959031,0.3091079403054345,0.5859235077782837
14009,2004-02-18,,JAKK,,,,,0.0273681202494431,0.185262898606184,0.3733330583878322,0.4842101277752875
3220,2004-02-18,B97MP0-R,PLD,Finance,MERGED,0.46568126,10:01:55.717,0.0221462167652872,-0.1188289436125925,0.0379962613562444,0.1780377241018813
11219,2004-02-18,,NSIT,,,,,-0.1312359584851211,-0.240449455346954,-0.2993258358387465,-0.1752808817316976
11472,2004-02-18,,HOTT,,,,,-0.1352542295294292,-0.3118644326420153,-0.5088135670807402,-0.3240677785065214
10345,2004-02-18,,MGM,,,,,0.0390967606016421,0.0100069469978736,-0.0495695971633922,0.8268555921829407
415,2004-02-18,CHQR2M-R,CRK,Energy Minerals,MERGED,0.8171836,10:01:55.714,0.0405826035077463,-0.0202914276739184,-0.0822061460566752,0.3392299451970779
3680,2004-02-18,V613CM-R,CNMD,Health Technology,MERGED,0.45173197,10:01:55.718,-0.0387885632598155,-0.1483495167271241,-0.1752296784877681,-0.0285812328857485
806,2004-02-18,HD2KLX-R,MIDD,Producer Manufacturing,MERGED,0.73478267,10:01:55.715,0.0691583594743867,0.3895245004062725,0.3418530875360526,0.3802356139283954
14124,2004-02-18,,PPC,,,,,0.0366511555404058,0.2315320365735212,0.2767728997954854,0.8575270894264029
691,2004-02-18,B5TG5C-R,ESRX,Retail Trade,MERGED,0.74941107,10:01:55.714,0.0717566012930772,0.1030424838365343,-0.0871125095901204,0.1028989399762205
3059,2004-02-18,H8HR7X-R,BRC,Producer Manufacturing,MERGED,0.42115642,10:01:55.718,-0.0636828583294444,-0.0332832515125964,0.1559419774672666,0.7833895586408214
576,2004-02-18,MH3TRW-R,ANDV,Energy Minerals,MERGED,0.42161905,10:01:55.718,0.0308137492305,0.2654467128503371,0.3376856896990697,0.9988368369301808
3703,2004-02-18,K38W6R-R,FICO,Technology Services,MERGED,0.64704868,10:01:55.715,-0.0823389478228768,-0.1782507794188495,-0.3375497522162953,-0.1594609449862425
3657,2004-02-18,BV52Y6-R,IDA,Utilities,MERGED,0.44113877,10:01:55.718,-0.0366624884777734,-0.1455905586687266,-0.0839556127204289,-0.0422712185015925
10897,2004-02-18,,HHS,,,,,0.0022421196060588,0.0308015261736105,0.088506263996823,0.191497107824394
3588,2004-02-18,M65GSL-R,TRZ,Finance,MERGED,0.44922337,10:01:55.718,-0.1500000037252902,-0.5499999888241293,-0.5,-0.3750000093132256
11426,2004-02-18,,TU,,,,,-0.0670371754116297,-0.1408088902276271,0.0304148551684849,0.6643337500371672
783,2004-02-18,TRD8YT-R,MSA,Consumer Durables,MERGED,0.74340737,10:01:55.714,-0.0144810491047035,0.0281575890972869,0.6034461856259123,0.9142610013259864
14239,2004-02-18,,MRCY,,,,,-0.107094113994917,-0.2469304176833338,-0.0624147320175143,0.0330832616234425
3243,2004-02-18,WCBS91-R,SCCO,Non-Energy Minerals,MERGED,0.46617961,10:01:55.717,-0.0834724369554203,-0.326981971109415,-0.0221251519441237,0.3732755782574754
10437,2004-02-18,,NS,,,,,0.0728338759794273,-0.0793782267202798,0.0578544285207828,0.2972755320800199
10391,2004-02-18,,IBM,,,,,-0.0565937937274229,-0.1238111382808231,-0.1314442625071556,-0.044735737516581
3611,2004-02-18,LWYHC6-R,MMSI,Health Technology,MERGED,0.4471162,10:01:55.718,-0.0018535442612272,-0.2910102053758418,-0.1997219628367524,-0.3498609814183762
10414,2004-02-18,,VLO,,,,,0.037129444258093,0.1327954918628776,0.161722356275008,1.3369314546416384
11449,2004-02-18,,TXN,,,,,-0.0683842671599576,-0.1968968419198504,-0.3687170760280108,-0.1913888206416114
3634,2004-02-18,N3CXK7-R,NDSN,Producer Manufacturing,MERGED,0.45293965,10:01:55.718,0.0288715025874741,-0.0517968686132827,0.1037135432334574,0.1117859847241636
2760,2004-02-18,RYR8ZY-R,SCHN,Non-Energy Minerals,MERGED,0.51100999,10:01:55.717,-0.1277227596760463,-0.2539399951573425,-0.1681099382857609,0.1194499259648892
2967,2004-02-18,JT71M6-R,AMG,Finance,MERGED,0.47491325,10:01:55.717,-0.0368737785330201,-0.1880795709542778,-0.2028639474334498,0.1279570516068023
12001,2004-02-18,,ADTN,,,,,-0.0295562818158694,-0.2216242895022723,-0.2391117847585599,-0.435849080123075
2737,2004-02-18,WGS79Y-R,CACI,Technology Services,MERGED,0.37567702,10:01:55.719,-0.0508819524624206,-0.0777929069752194,-0.0746269326246151,0.1942559908516281
11495,2004-02-18,,FIZZ,,,,,0.2628088830013579,0.2475081734001791,0.0621035194294277,0.1561299511445203
10299,2004-02-18,,TWX,,,,,-0.0585919602400562,-0.0794369615121238,-0.0738034879537102,0.0078868190669025
829,2004-02-18,B973PJ-R,AWR,Utilities,MERGED,0.71944735,10:01:55.715,-0.0480774417989664,-0.1187807427974017,-0.0987869035783716,0.083730143530323
11196,2004-02-18,,NRP,,,,,-0.0259776645746618,-0.0854018083674885,0.0145709860486706,0.6385359681075012
11564,2004-02-18,,DE,,,,,-0.0075020639471377,-0.0243533758956636,-0.0825905841626442,0.0153679521265257
10210,2004-02-18,,HES,,,,,0.0936936884074766,0.181444921358138,0.27161716771943,0.6063529598150501
13987,2004-02-18,,BEV,,,,,0.0,-0.2678570495558335,-0.3035734563198848,-0.4285740223478281
